Date,Fixa11,Bitcoin,Ibovespa,SOJA,FERRO,BRENT,IBOVMM15,IBOVMM30,IBOVMM60,IBOVMM90,IBOVMM180,SELIC,IPCA,DOLAR/REAL
2021-06-01,12.899999618530272,36684.92578125,128267.0,0.4415056140663373,0.5723591418151812,0.20787596749258425,0.6682646025873089,0.6363802731816444,0.5502469290423719,0.5431183356691841,0.44805268834609085,0.1276595744680851,0.5260869565217391,0.4862585404790412
2021-06-02,12.9399995803833,37575.1796875,129601.0,0.46897259879260755,0.5632965618190283,0.22296924960596828,0.6857999400774029,0.6452868276550426,0.5614123906106404,0.5477977642992662,0.45356988330215414,0.1276595744680851,0.5260869565217391,0.43402573014766765
2021-06-04,13.0,36894.40625,130126.0,0.49643958351887746,0.5499858501845958,0.23037870184730166,0.7025002614965402,0.6553287600757786,0.5724637808984705,0.5533238700998547,0.4594211176721445,0.1276595744680851,0.5260869565217391,0.37671777551421576
2021-06-07,12.949999809265137,33560.70703125,130776.0,0.5116989548001062,0.5457377725635538,0.22489020707398094,0.718269832518114,0.6648954397208611,0.5830477141350197,0.5597586165957239,0.46515717945445545,0.1276595744680851,0.5260869565217391,0.3519675119283761
2021-06-08,12.960000038146973,33472.6328125,129787.0,0.5361139876567572,0.5468705680544541,0.23490671788661607,0.7304121362760411,0.6734780006517215,0.5917518232294993,0.5660604489659425,0.4711788381264849,0.1276595744680851,0.5260869565217391,0.3524358607790227
2021-06-09,12.949999809265137,37345.12109375,129907.0,0.5167853472160374,0.5352591306822285,0.23490671788661607,0.7426927229501771,0.6832995801155732,0.6010110008226068,0.5726943301482815,0.47731566938619274,0.1276595744680851,0.5260869565217391,0.3443942588919268
2021-06-10,12.90999984741211,36702.59765625,130076.0,0.5289929606610797,0.5352591306822285,0.2390230104533586,0.7558827857270753,0.691724345920529,0.6099632443518547,0.5777847992594647,0.48311340297643396,0.1276595744680851,0.5260869565217391,0.36516244035811934
2021-06-11,12.880000114440918,37334.3984375,129441.0,0.49745690080875077,0.551685070429565,0.24135569139394314,0.7678318479738894,0.700477773762872,0.6190313231504139,0.5841391350743345,0.4887831237918558,0.1276595744680851,0.5260869565217391,0.35969712944596344
2021-06-14,12.890000343322754,40218.4765625,130208.0,0.4221769736256175,0.5210988359339302,0.243688267650197,0.7813339337412085,0.7110416439077536,0.6270627644880812,0.5902139255217347,0.4947230721820851,0.1276595744680851,0.5260869565217391,0.4084947610452891
2021-06-15,12.899999618530272,40406.26953125,130091.0,0.3875891559371029,0.4743698740679935,0.2591931685518222,0.79207567975804,0.7212021560976615,0.6360332359023478,0.5958223340193467,0.5005581590440059,0.1276595744680851,0.5260869565217391,0.362898133752688
