Date_,Adj Close_GC=F,Close_GC=F,High_GC=F,Low_GC=F,Open_GC=F,Volume_GC=F,Adj Close_BTC-USD,Close_BTC-USD,High_BTC-USD,Low_BTC-USD,Open_BTC-USD,Volume_BTC-USD,Adj Close_^BVSP,Close_^BVSP,High_^BVSP,Low_^BVSP,Open_^BVSP,Volume_^BVSP
2018-05-30 00:00:00+00:00,1301.5,1301.5,1303.699951171875,1295.199951171875,1298.0,50845,7406.52001953125,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,76754.0,76754.0,77097.0,75515.0,76058.0,7442100
2018-06-01 00:00:00+00:00,1294.800048828125,1294.800048828125,1299.5,1288.9000244140625,1298.5999755859375,663,7541.4501953125,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,77240.0,77240.0,78169.0,75524.0,76779.0,6044400
2018-06-04 00:00:00+00:00,1293.0999755859375,1293.0999755859375,1297.0999755859375,1290.0,1293.9000244140625,144,7514.47021484375,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,78596.0,78596.0,78637.0,77244.0,77244.0,4023100
2018-06-05 00:00:00+00:00,1297.5,1297.5,1299.800048828125,1289.9000244140625,1292.0999755859375,357,7633.759765625,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,76642.0,76642.0,78892.0,76412.0,78595.0,4499800
2018-06-06 00:00:00+00:00,1297.0999755859375,1297.0999755859375,1300.4000244140625,1294.0999755859375,1296.0999755859375,373,7653.97998046875,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,76117.0,76117.0,76967.0,75518.0,76641.0,4871700
2018-06-07 00:00:00+00:00,1298.699951171875,1298.699951171875,1302.800048828125,1296.199951171875,1298.4000244140625,79,7678.240234375,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,73851.0,73851.0,76117.0,71162.0,76117.0,7919200
2018-06-08 00:00:00+00:00,1298.0999755859375,1298.0999755859375,1299.4000244140625,1294.800048828125,1295.300048828125,650,7624.919921875,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,72942.0,72942.0,74031.0,71679.0,73848.0,5952400
2018-06-11 00:00:00+00:00,1298.9000244140625,1298.9000244140625,1302.0,1295.199951171875,1299.300048828125,71,6906.919921875,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,72308.0,72308.0,73716.0,71843.0,72943.0,3564300
2018-06-12 00:00:00+00:00,1295.0999755859375,1295.0999755859375,1298.0999755859375,1292.699951171875,1297.800048828125,153,6582.35986328125,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,72754.0,72754.0,73322.0,72124.0,72308.0,3889600
2018-06-13 00:00:00+00:00,1296.9000244140625,1296.9000244140625,1299.4000244140625,1290.9000244140625,1294.0,135,6349.89990234375,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,72122.0,72122.0,72977.0,71035.0,72757.0,4360200
2018-06-14 00:00:00+00:00,1304.0,1304.0,1307.699951171875,1297.199951171875,1297.199951171875,42,6675.35009765625,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,71421.0,71421.0,72708.0,71344.0,72151.0,4281600
2018-06-15 00:00:00+00:00,1274.5999755859375,1274.5999755859375,1307.699951171875,1274.0,1297.199951171875,589,6456.580078125,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,70758.0,70758.0,71421.0,69583.0,71421.0,6456800
2018-06-18 00:00:00+00:00,1276.199951171875,1276.199951171875,1280.699951171875,1276.199951171875,1280.699951171875,35,6734.81982421875,6734.81982421875,6781.14013671875,6446.68017578125,6510.06982421875,4039200000,69815.0,69815.0,70757.0,69360.0,70757.0,3475200
2018-06-19 00:00:00+00:00,1275.5999755859375,1275.5999755859375,1281.800048828125,1269.9000244140625,1278.699951171875,34,6769.93994140625,6769.93994140625,6822.5,6709.919921875,6742.39013671875,4057029888,71394.0,71394.0,72010.0,69069.0,69811.0,5185300
2018-06-20 00:00:00+00:00,1271.199951171875,1271.199951171875,1274.4000244140625,1271.199951171875,1274.4000244140625,7,6776.5498046875,6776.5498046875,6821.56005859375,6611.8798828125,6770.759765625,3888640000,72123.0,72123.0,72617.0,71155.0,71397.0,4414600
2018-06-21 00:00:00+00:00,1267.199951171875,1267.199951171875,1268.9000244140625,1260.0,1262.699951171875,46,6729.740234375,6729.740234375,6810.93994140625,6715.169921875,6780.08984375,3529129984,70075.0,70075.0,72207.0,70019.0,72117.0,3490800
2018-06-22 00:00:00+00:00,1267.4000244140625,1267.4000244140625,1270.199951171875,1267.0,1268.0999755859375,74,6083.68994140625,6083.68994140625,6747.080078125,6006.60009765625,6737.8798828125,5079810048,70641.0,70641.0,71058.0,69907.0,70077.0,3054700
2018-06-25 00:00:00+00:00,1265.5999755859375,1265.5999755859375,1271.199951171875,1265.5999755859375,1270.5999755859375,37,6249.18017578125,6249.18017578125,6327.3701171875,6119.68017578125,6171.97021484375,5500810240,70953.0,70953.0,71323.0,69779.0,70642.0,3346300
2018-06-26 00:00:00+00:00,1256.5999755859375,1256.5999755859375,1267.199951171875,1256.5999755859375,1267.199951171875,89,6093.669921875,6093.669921875,6290.16015625,6093.669921875,6253.5498046875,3279759872,71405.0,71405.0,71622.0,70203.0,70968.0,3502300
2018-06-27 00:00:00+00:00,1252.800048828125,1252.800048828125,1255.5,1252.300048828125,1255.5,1162,6157.1298828125,6157.1298828125,6180.0,6052.85009765625,6084.39990234375,3296219904,70609.0,70609.0,72032.0,70134.0,71405.0,3588900
2018-06-28 00:00:00+00:00,1247.800048828125,1247.800048828125,1251.699951171875,1244.800048828125,1251.699951171875,378,5903.43994140625,5903.43994140625,6170.41015625,5873.0498046875,6153.16015625,3467800064,71767.0,71767.0,72092.0,70439.0,70609.0,3511400
2018-06-29 00:00:00+00:00,1251.300048828125,1251.300048828125,1253.300048828125,1249.0999755859375,1250.300048828125,48,6218.2998046875,6218.2998046875,6261.66015625,5835.75,5898.1298828125,3966230016,72763.0,72763.0,73020.0,71779.0,71779.0,3879400
2018-07-02 00:00:00+00:00,1239.800048828125,1239.800048828125,1249.9000244140625,1239.800048828125,1249.9000244140625,29,6614.18017578125,6614.18017578125,6683.85986328125,6305.7001953125,6380.3798828125,4396930048,72840.0,72840.0,72840.0,71935.0,72763.0,2753900
2018-07-03 00:00:00+00:00,1251.5999755859375,1251.5999755859375,1254.0999755859375,1237.0,1238.0999755859375,36,6529.58984375,6529.58984375,6671.3701171875,6447.75,6596.66015625,4672309760,73668.0,73668.0,74515.0,72848.0,72848.0,3253800
2018-07-05 00:00:00+00:00,1257.300048828125,1257.300048828125,1257.300048828125,1253.5999755859375,1255.5,9,6639.14013671875,6639.14013671875,6749.5400390625,6546.64990234375,6599.7099609375,4999240192,74553.0,74553.0,75127.0,73756.0,74751.0,3562800
2018-07-06 00:00:00+00:00,1254.300048828125,1254.300048828125,1255.5,1254.300048828125,1255.5,7,6673.5,6673.5,6700.93994140625,6533.5498046875,6638.68994140625,4313959936,75010.0,75010.0,75065.0,74048.0,74558.0,0
2018-07-10 00:00:00+00:00,1253.800048828125,1253.800048828125,1256.9000244140625,1249.300048828125,1256.199951171875,65,6329.9501953125,6329.9501953125,6767.740234375,6320.72021484375,6739.2099609375,4052430080,74862.0,74862.0,75895.0,74431.0,75015.0,3901000
2018-07-11 00:00:00+00:00,1242.800048828125,1242.800048828125,1253.199951171875,1242.800048828125,1253.199951171875,30,6394.7099609375,6394.7099609375,6444.9599609375,6330.47021484375,6330.77001953125,3644859904,74399.0,74399.0,75025.0,74196.0,74862.0,3766800
2018-07-12 00:00:00+00:00,1245.0,1245.0,1246.699951171875,1240.9000244140625,1240.9000244140625,7,6228.81005859375,6228.81005859375,6397.10009765625,6136.419921875,6396.77978515625,3770170112,75856.0,75856.0,75898.0,74403.0,74403.0,3508500
2018-07-13 00:00:00+00:00,1239.5999755859375,1239.5999755859375,1247.0,1239.5999755859375,1244.699951171875,2,6238.0498046875,6238.0498046875,6310.5498046875,6192.240234375,6235.02978515625,3805400064,76594.0,76594.0,76682.0,75554.0,75856.0,0
2018-07-16 00:00:00+00:00,1238.0999755859375,1238.0999755859375,1243.800048828125,1238.0999755859375,1242.699951171875,2,6741.75,6741.75,6741.75,6357.009765625,6357.009765625,4725799936,76653.0,76653.0,76924.0,76129.0,76587.0,3134700
2018-07-17 00:00:00+00:00,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,0,7321.0400390625,7321.0400390625,7387.240234375,6684.169921875,6739.64990234375,5961950208,78130.0,78130.0,78522.0,76482.0,76653.0,3882900
2018-07-18 00:00:00+00:00,1226.300048828125,1226.300048828125,1226.699951171875,1222.199951171875,1226.699951171875,67,7370.77978515625,7370.77978515625,7534.990234375,7280.47021484375,7315.31982421875,6103410176,77363.0,77363.0,78496.0,77164.0,78124.0,3394300
2018-07-19 00:00:00+00:00,1222.4000244140625,1222.4000244140625,1228.0,1211.699951171875,1227.199951171875,33,7466.85986328125,7466.85986328125,7494.4599609375,7295.4599609375,7378.2001953125,5111629824,77487.0,77487.0,77487.0,75890.0,77360.0,3781100
2018-07-20 00:00:00+00:00,1229.5,1229.5,1229.5,1229.5,1229.5,0,7354.1298828125,7354.1298828125,7594.669921875,7323.259765625,7467.39990234375,4936869888,78571.0,78571.0,79489.0,77500.0,77500.0,4745200
2018-07-23 00:00:00+00:00,1224.0,1224.0,1224.0,1222.0,1222.0,1,7711.10986328125,7711.10986328125,7771.5,7409.10009765625,7414.7099609375,5132480000,77996.0,77996.0,78639.0,77871.0,78571.0,2446800
2018-07-24 00:00:00+00:00,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,0,8424.26953125,8424.26953125,8424.26953125,7705.5,7716.509765625,7277689856,79155.0,79155.0,79497.0,78005.0,78005.0,3283200
2018-07-25 00:00:00+00:00,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,0,8181.39013671875,8181.39013671875,8416.8701171875,8086.35986328125,8379.66015625,5845400064,80218.0,80218.0,80437.0,79154.0,79154.0,3472700
2018-07-26 00:00:00+00:00,1225.300048828125,1225.300048828125,1227.800048828125,1225.300048828125,1227.800048828125,1,7951.580078125,7951.580078125,8290.330078125,7878.7099609375,8176.85009765625,4899089920,79405.0,79405.0,80589.0,79081.0,80242.0,3596500
2018-07-27 00:00:00+00:00,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428,8165.009765625,8165.009765625,8262.66015625,7839.759765625,7950.39990234375,5195879936,79866.0,79866.0,80251.0,79405.0,79405.0,3015600
2018-07-30 00:00:00+00:00,1221.300048828125,1221.300048828125,1223.9000244140625,1218.0999755859375,1222.5,62239,8180.47998046875,8180.47998046875,8235.5,7917.5,8221.580078125,5551400000,80276.0,80276.0,80492.0,79699.0,79866.0,2631400
2018-07-31 00:00:00+00:00,1223.699951171875,1223.699951171875,1228.0999755859375,1213.0,1220.4000244140625,2722,7780.43994140625,7780.43994140625,8181.52978515625,7696.93017578125,8181.2001953125,5287530000,79220.0,79220.0,80279.0,79016.0,80279.0,3354500
2018-08-01 00:00:00+00:00,1217.9000244140625,1217.9000244140625,1223.699951171875,1214.4000244140625,1222.9000244140625,1026,7624.91015625,7624.91015625,7769.0400390625,7504.9501953125,7769.0400390625,4797620000,79302.0,79302.0,79731.0,78769.0,79213.0,3227100
2018-08-02 00:00:00+00:00,1210.5999755859375,1210.5999755859375,1219.300048828125,1205.800048828125,1214.699951171875,411,7567.14990234375,7567.14990234375,7712.77001953125,7523.43994140625,7634.18994140625,4214110000,79637.0,79637.0,79896.0,78573.0,79237.0,3005500
2018-08-03 00:00:00+00:00,1214.199951171875,1214.199951171875,1218.5999755859375,1205.0999755859375,1206.5,784,7434.39013671875,7434.39013671875,7562.14013671875,7328.64990234375,7562.14013671875,4627150000,81435.0,81435.0,81792.0,79656.0,79656.0,3802600
2018-08-06 00:00:00+00:00,1208.5999755859375,1208.5999755859375,1214.4000244140625,1206.5999755859375,1214.4000244140625,297,6951.7998046875,6951.7998046875,7166.5498046875,6890.5400390625,7062.93994140625,3925900000,81051.0,81051.0,81765.0,80965.0,81445.0,2516600
2018-08-07 00:00:00+00:00,1209.5999755859375,1209.5999755859375,1214.800048828125,1207.800048828125,1207.800048828125,715,6753.1201171875,6753.1201171875,7146.56005859375,6748.240234375,6958.31982421875,4682800000,80347.0,80347.0,81742.0,79923.0,81093.0,3861200
2018-08-08 00:00:00+00:00,1212.5999755859375,1212.5999755859375,1215.199951171875,1205.9000244140625,1212.0,209,6305.7998046875,6305.7998046875,6746.85009765625,6226.22021484375,6746.85009765625,5064430000,79152.0,79152.0,80912.0,78966.0,80347.0,3833800
2018-08-09 00:00:00+00:00,1211.9000244140625,1211.9000244140625,1215.300048828125,1211.5999755859375,1214.5,44,6568.22998046875,6568.22998046875,6625.72998046875,6249.06982421875,6305.56005859375,4267040000,78768.0,78768.0,79461.0,78156.0,79171.0,3717400
2018-08-10 00:00:00+00:00,1211.0999755859375,1211.0999755859375,1216.4000244140625,1205.5999755859375,1212.5,75,6184.7099609375,6184.7099609375,6591.259765625,6124.52001953125,6571.419921875,4528680000,76514.0,76514.0,78766.0,76043.0,78766.0,0
2018-08-13 00:00:00+00:00,1191.300048828125,1191.300048828125,1207.4000244140625,1191.300048828125,1207.0,78,6297.56982421875,6297.56982421875,6537.0498046875,6225.72021484375,6341.35986328125,4083980000,77496.0,77496.0,77689.0,75931.0,76513.0,3958200
2018-08-14 00:00:00+00:00,1193.0,1193.0,1197.5,1192.800048828125,1193.0999755859375,92,6199.7099609375,6199.7099609375,6287.93994140625,5971.0498046875,6287.66015625,5301700000,78602.0,78602.0,78742.0,77499.0,77499.0,3713000
2018-08-15 00:00:00+00:00,1177.5,1177.5,1188.0999755859375,1174.5999755859375,1187.800048828125,71,6308.52001953125,6308.52001953125,6588.490234375,6221.419921875,6221.419921875,4895450000,77078.0,77078.0,78618.0,76829.0,78614.0,4386400
2018-08-16 00:00:00+00:00,1176.199951171875,1176.199951171875,1180.199951171875,1161.4000244140625,1173.199951171875,123,6334.72998046875,6334.72998046875,6473.5,6276.41015625,6294.22998046875,4328420000,76819.0,76819.0,77704.0,76381.0,77085.0,3285400
2018-08-17 00:00:00+00:00,1176.5,1176.5,1181.199951171875,1174.699951171875,1174.699951171875,66,6580.6298828125,6580.6298828125,6582.5,6324.97021484375,6340.91015625,4992990000,76029.0,76029.0,76817.0,75633.0,76817.0,3742300
2018-08-20 00:00:00+00:00,1186.800048828125,1186.800048828125,1190.0,1184.4000244140625,1184.800048828125,68,6308.52978515625,6308.52978515625,6536.919921875,6297.93017578125,6500.509765625,3665100000,76328.0,76328.0,76497.0,75608.0,76029.0,3578100
2018-08-21 00:00:00+00:00,1192.5999755859375,1192.5999755859375,1192.5999755859375,1189.800048828125,1189.800048828125,22,6488.759765625,6488.759765625,6500.8701171875,6298.240234375,6301.06982421875,3377180000,75180.0,75180.0,76340.0,74915.0,76327.0,4077000
2018-08-22 00:00:00+00:00,1196.300048828125,1196.300048828125,1196.300048828125,1194.699951171875,1194.699951171875,17,6376.7099609375,6376.7099609375,6816.7900390625,6310.10986328125,6486.25,4668110000,76902.0,76902.0,76904.0,74876.0,75171.0,3610400
2018-08-23 00:00:00+00:00,1187.0,1187.0,1190.300048828125,1184.9000244140625,1189.300048828125,95,6534.8798828125,6534.8798828125,6546.5400390625,6371.33984375,6371.33984375,3426180000,75634.0,75634.0,77232.0,75466.0,76898.0,3866700
2018-08-24 00:00:00+00:00,1206.300048828125,1206.300048828125,1208.0,1185.300048828125,1185.300048828125,12,6719.9599609375,6719.9599609375,6719.9599609375,6498.64013671875,6551.52001953125,4097820000,76262.0,76262.0,76629.0,75647.0,75647.0,3159900
2018-08-27 00:00:00+00:00,1209.0,1209.0,1211.4000244140625,1205.199951171875,1210.300048828125,154,6884.64013671875,6884.64013671875,6884.64013671875,6689.7099609375,6710.7998046875,4019000000,77930.0,77930.0,78008.0,76264.0,76264.0,2750600
2018-08-28 00:00:00+00:00,1207.4000244140625,1207.4000244140625,1217.0,1202.300048828125,1209.699951171875,136,7096.27978515625,7096.27978515625,7109.56005859375,6882.33984375,6891.080078125,4659940000,77473.0,77473.0,78038.0,77149.0,77928.0,2964800
2018-08-29 00:00:00+00:00,1204.5,1204.5,1205.199951171875,1202.4000244140625,1205.199951171875,817,7047.16015625,7047.16015625,7113.2998046875,6970.81982421875,7091.7099609375,4145880000,78389.0,78389.0,78783.0,77399.0,77472.0,3127600
2018-08-30 00:00:00+00:00,1197.699951171875,1197.699951171875,1205.5999755859375,1196.0,1205.4000244140625,493,6978.22998046875,6978.22998046875,7072.68994140625,6834.68994140625,7043.759765625,4463250000,76404.0,76404.0,78389.0,76372.0,78389.0,3546800
2018-08-31 00:00:00+00:00,1200.300048828125,1200.300048828125,1208.199951171875,1199.0999755859375,1207.0999755859375,191,7037.580078125,7037.580078125,7057.169921875,6920.16015625,6973.97021484375,4495650000,76678.0,76678.0,77202.0,76026.0,76386.0,4145600
2018-09-04 00:00:00+00:00,1192.699951171875,1192.699951171875,1193.800048828125,1189.9000244140625,1193.800048828125,26,7361.66015625,7361.66015625,7388.259765625,7255.43994140625,7263.0,4273640000,74712.0,74712.0,76192.0,74605.0,76192.0,3162300
2018-09-05 00:00:00+00:00,1194.9000244140625,1194.9000244140625,1196.0,1192.5,1192.5,21,6792.830078125,6792.830078125,7388.43017578125,6792.830078125,7361.4599609375,5800460000,75092.0,75092.0,75370.0,74276.0,74712.0,2830400
2018-09-06 00:00:00+00:00,1197.9000244140625,1197.9000244140625,1202.0,1197.9000244140625,1202.0,7,6529.169921875,6529.169921875,6755.14013671875,6404.72021484375,6755.14013671875,5523470000,76416.0,76416.0,76533.0,74986.0,75098.0,3298500
2018-09-10 00:00:00+00:00,1193.0,1193.0,1193.0,1193.0,1193.0,11,6329.7001953125,6329.7001953125,6374.97998046875,6292.759765625,6301.56982421875,3714100000,76436.0,76436.0,77293.0,76115.0,76416.0,3105200
2018-09-11 00:00:00+00:00,1195.4000244140625,1195.4000244140625,1196.300048828125,1190.4000244140625,1190.4000244140625,21,6321.2001953125,6321.2001953125,6398.919921875,6260.2099609375,6331.8798828125,3849910000,74657.0,74657.0,76437.0,74275.0,76437.0,0
2018-09-12 00:00:00+00:00,1204.699951171875,1204.699951171875,1205.0,1204.699951171875,1205.0,37,6351.7998046875,6351.7998046875,6363.8701171875,6265.08984375,6317.009765625,4064230000,75125.0,75125.0,75680.0,74499.0,74680.0,3709100
2018-09-13 00:00:00+00:00,1202.0,1202.0,1203.4000244140625,1200.0,1203.4000244140625,22,6517.31005859375,6517.31005859375,6535.41015625,6354.240234375,6354.240234375,4210910000,74687.0,74687.0,75407.0,74501.0,75126.0,3062100
2018-09-14 00:00:00+00:00,1195.0,1195.0,1195.0,1195.0,1195.0,1,6512.7099609375,6512.7099609375,6596.10009765625,6456.169921875,6515.41015625,4076220000,75429.0,75429.0,75705.0,74445.0,74687.0,3231700
2018-09-17 00:00:00+00:00,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,0,6281.2001953125,6281.2001953125,6540.2099609375,6257.52001953125,6514.06005859375,3910780000,76789.0,76789.0,76893.0,75227.0,75428.0,3397600
2018-09-18 00:00:00+00:00,1196.800048828125,1196.800048828125,1198.699951171875,1196.800048828125,1198.699951171875,2,6371.2998046875,6371.2998046875,6384.18017578125,6265.7099609375,6280.91015625,4180090000,78314.0,78314.0,78454.0,76677.0,76781.0,4167000
2018-09-19 00:00:00+00:00,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,0,6398.5400390625,6398.5400390625,6448.4599609375,6208.33984375,6371.85009765625,4431340000,78169.0,78169.0,79021.0,77624.0,78268.0,3780800
2018-09-20 00:00:00+00:00,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,0,6519.669921875,6519.669921875,6529.259765625,6395.9501953125,6398.85009765625,4348110000,78116.0,78116.0,78944.0,77820.0,78169.0,3137600
2018-09-21 00:00:00+00:00,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,0,6734.9501953125,6734.9501953125,6794.330078125,6496.35986328125,6513.8701171875,6531940000,79444.0,79444.0,80002.0,78116.0,78116.0,4666800
2018-09-24 00:00:00+00:00,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,0,6595.41015625,6595.41015625,6713.56005859375,6580.89990234375,6704.77001953125,4177310000,77984.0,77984.0,79447.0,77857.0,79447.0,0
2018-09-25 00:00:00+00:00,1200.0,1200.0,1202.800048828125,1200.0,1202.0999755859375,21,6446.47021484375,6446.47021484375,6603.64013671875,6381.85986328125,6603.64013671875,4726180000,78630.0,78630.0,78688.0,77005.0,77980.0,3700400
2018-09-26 00:00:00+00:00,1194.0,1194.0,1194.0,1194.0,1194.0,17857,6495.0,6495.0,6585.91015625,6397.89013671875,6452.7900390625,4437300000,78656.0,78656.0,79461.0,78530.0,78634.0,3735300
2018-09-27 00:00:00+00:00,1182.300048828125,1182.300048828125,1197.300048828125,1180.5,1194.5999755859375,4947,6676.75,6676.75,6712.10009765625,6464.9501953125,6495.2900390625,4606810000,80000.0,80000.0,80107.0,78676.0,78676.0,4475000
2018-09-28 00:00:00+00:00,1191.5,1191.5,1191.9000244140625,1180.0,1181.699951171875,404,6644.1298828125,6644.1298828125,6785.02978515625,6598.31982421875,6678.75,5014430000,79342.0,79342.0,80000.0,78967.0,80000.0,4061400
2018-10-01 00:00:00+00:00,1187.0999755859375,1187.0999755859375,1191.5999755859375,1185.800048828125,1191.5999755859375,180,6589.6201171875,6589.6201171875,6653.2998046875,6549.080078125,6619.85009765625,4000970000,78624.0,78624.0,79557.0,78091.0,79350.0,3134400
2018-10-02 00:00:00+00:00,1202.4000244140625,1202.4000244140625,1206.0,1190.300048828125,1193.0,451,6556.10009765625,6556.10009765625,6611.83984375,6537.89990234375,6593.240234375,3979260000,81612.0,81612.0,81778.0,78625.0,78625.0,5929900
2018-10-03 00:00:00+00:00,1198.300048828125,1198.300048828125,1202.5999755859375,1196.5999755859375,1202.5999755859375,76,6502.58984375,6502.58984375,6571.4599609375,6454.02978515625,6553.85986328125,3887310000,83273.0,83273.0,85442.0,81623.0,81624.0,7618600
2018-10-04 00:00:00+00:00,1197.199951171875,1197.199951171875,1204.5999755859375,1197.199951171875,1199.300048828125,496,6576.68994140625,6576.68994140625,6603.31005859375,6497.91015625,6497.91015625,3838410000,82953.0,82953.0,83430.0,81892.0,83275.0,4935600
2018-10-05 00:00:00+00:00,1201.199951171875,1201.199951171875,1205.300048828125,1196.9000244140625,1197.0999755859375,34,6622.47998046875,6622.47998046875,6623.6201171875,6557.41015625,6574.14990234375,3671500000,82322.0,82322.0,83805.0,82030.0,82972.0,5394800
2018-10-08 00:00:00+00:00,1184.4000244140625,1184.4000244140625,1201.0,1183.699951171875,1201.0,250,6652.22998046875,6652.22998046875,6675.06005859375,6576.0400390625,6600.18994140625,3979460000,86084.0,86084.0,87333.0,82324.0,82324.0,9999000
2018-10-09 00:00:00+00:00,1187.199951171875,1187.199951171875,1189.0999755859375,1185.5999755859375,1185.5999755859375,9,6642.64013671875,6642.64013671875,6661.41015625,6606.93994140625,6653.080078125,3580810000,86088.0,86088.0,86573.0,85433.0,86053.0,6461000
2018-10-10 00:00:00+00:00,1189.300048828125,1189.300048828125,1192.0,1189.300048828125,1189.300048828125,1078,6585.52978515625,6585.52978515625,6640.2900390625,6538.9599609375,6640.2900390625,3787650000,83679.0,83679.0,86085.0,83679.0,86084.0,0
2018-10-11 00:00:00+00:00,1223.5,1223.5,1224.5999755859375,1196.300048828125,1198.0999755859375,126,6256.240234375,6256.240234375,6586.740234375,6243.740234375,6586.740234375,5181640000,82921.0,82921.0,84749.0,82607.0,83700.0,5188700
2018-10-15 00:00:00+00:00,1226.4000244140625,1226.4000244140625,1232.300048828125,1222.4000244140625,1222.4000244140625,136,6596.5400390625,6596.5400390625,6965.06005859375,6258.68017578125,6292.64013671875,7370770000,83360.0,83360.0,84278.0,82922.0,82922.0,4782900
2018-10-16 00:00:00+00:00,1227.300048828125,1227.300048828125,1230.5,1227.0999755859375,1227.0999755859375,426,6596.10986328125,6596.10986328125,6673.58984375,6571.3701171875,6601.41015625,4074800000,85718.0,85718.0,85718.0,83420.0,83420.0,4811300
2018-10-17 00:00:00+00:00,1223.699951171875,1223.699951171875,1225.9000244140625,1223.699951171875,1225.9000244140625,1,6544.43017578125,6544.43017578125,6601.2099609375,6517.4501953125,6590.52001953125,4088420000,85764.0,85764.0,86167.0,84944.0,85714.0,4858600
2018-10-18 00:00:00+00:00,1226.5,1226.5,1226.5,1226.5,1226.5,165,6476.7099609375,6476.7099609375,6567.5400390625,6450.0400390625,6542.330078125,3924080000,83847.0,83847.0,85760.0,83846.0,85760.0,4085300
2018-10-19 00:00:00+00:00,1225.300048828125,1225.300048828125,1225.300048828125,1225.300048828125,1225.300048828125,55,6465.41015625,6465.41015625,6493.68017578125,6445.31005859375,6478.06982421875,3578870000,84220.0,84220.0,84954.0,83667.0,83845.0,3753500
2018-10-22 00:00:00+00:00,1221.199951171875,1221.199951171875,1224.5,1219.5999755859375,1224.5,18,6487.16015625,6487.16015625,6543.7998046875,6462.97998046875,6486.0498046875,3672860000,85597.0,85597.0,85772.0,84222.0,84222.0,3873700
2018-10-23 00:00:00+00:00,1233.4000244140625,1233.4000244140625,1237.800048828125,1224.800048828125,1224.800048828125,33,6475.740234375,6475.740234375,6506.009765625,6451.27001953125,6472.35986328125,3716150000,85300.0,85300.0,85595.0,84032.0,85595.0,4388100
2018-10-24 00:00:00+00:00,1227.800048828125,1227.800048828125,1231.5999755859375,1227.800048828125,1231.5999755859375,36,6495.83984375,6495.83984375,6521.990234375,6468.85986328125,6478.89013671875,3424670000,83064.0,83064.0,85786.0,83035.0,85302.0,4679200
2018-10-25 00:00:00+00:00,1229.0999755859375,1229.0999755859375,1238.5999755859375,1229.0999755859375,1238.5999755859375,7,6476.2900390625,6476.2900390625,6504.64990234375,6447.02978515625,6484.64990234375,3230550000,84084.0,84084.0,84831.0,83124.0,83124.0,0
2018-10-26 00:00:00+00:00,1232.5,1232.5,1234.800048828125,1232.5,1234.300048828125,20,6474.75,6474.75,6498.2900390625,6449.60986328125,6468.43994140625,3306050000,85720.0,85720.0,85720.0,83497.0,84084.0,6471500
2018-10-29 00:00:00+00:00,1224.5,1224.5,1224.5,1224.5,1224.5,214,6332.6298828125,6332.6298828125,6503.60009765625,6306.990234375,6492.35009765625,4199910000,83797.0,83797.0,88377.0,82783.0,85728.0,7733900
2018-10-30 00:00:00+00:00,1222.5999755859375,1222.5999755859375,1227.699951171875,1219.800048828125,1227.699951171875,72,6334.27001953125,6334.27001953125,6364.990234375,6310.14013671875,6337.0400390625,3781100000,86886.0,86886.0,86990.0,83802.0,83802.0,6556900
2018-10-31 00:00:00+00:00,1212.300048828125,1212.300048828125,1216.5999755859375,1212.0,1216.0,121,6317.60986328125,6317.60986328125,6349.16015625,6316.8798828125,6336.990234375,4191240000,87424.0,87424.0,88028.0,86213.0,86889.0,5889800
2018-11-01 00:00:00+00:00,1236.0,1236.0,1236.0,1215.4000244140625,1215.4000244140625,14,6377.77978515625,6377.77978515625,6547.14013671875,6311.830078125,6318.14013671875,3789400000,88419.0,88419.0,89017.0,87094.0,87428.0,5878400
